ID,InputCount,Rep1Count,Rep2Count,Rep1Fitness,Rep2Fitness,Fitness,Rep1_Preference,Rep2_Preference,Preference,strain,selected,v,f
EEFDFA,795.0,145.0,196.0,0.114942598314,0.173349958975,0.144146278644,0.0874197350522,0.134445778401,0.110702802618,HK68,341.0,0.90247965663355,-0.844788448781778
EEFDFV,1150.0,97.0,160.0,0.0531562127076,0.0978265961916,0.0754914044496,0.0404280231997,0.0758717968615,0.0579765924225,HK68,257.0,0.9030441773412448,-1.4954268238002653
EEFDNA,622.0,336.0,298.0,0.340430944247,0.33686871498,0.338649829614,0.258915174932,0.261266728139,0.260079452603,HK68,634.0,0.9014793382045312,0.01907848010523858
EEFDNV,703.0,395.0,391.0,0.35409672277,0.391071559189,0.37258414098,0.269308699659,0.303305062756,0.286140641338,HK68,786.0,0.9009905011942778,0.11144989225936085
EEFDSA,442.0,141.0,161.0,0.201037456047,0.256117000635,0.228577228341,0.152899285391,0.198637771337,0.175544870323,HK68,302.0,0.9038570649944462,-0.37983696453576643
EEFDSV,621.0,281.0,309.0,0.285164104063,0.349865951657,0.31751502786,0.2168819114,0.271347051275,0.243848150561,HK68,590.0,0.9015991630374549,-0.051124075333081186
EEFEFA,874.0,345.0,457.0,0.248764153339,0.367654230753,0.308209192046,0.189197883938,0.285143183929,0.236701368035,HK68,802.0,0.9006875857736382,-0.08586917241085276
EEFEFV,1330.0,666.0,829.0,0.315575097378,0.438265909207,0.376920503293,0.24001102991,0.339907789182,0.289470921285,HK68,1495.0,0.8997191626170903,0.11686434013931095
EEFENA,691.0,1362.0,1298.0,1.24216473904,1.32078292452,1.28147383178,0.944729925814,1.02436533262,0.984158217574,HK68,2660.0,0.9001202838954955,1.3468713153600196
EEFENV,833.0,1558.0,2085.0,1.17869811399,1.75993188039,1.46931499719,0.896460305778,1.36495799013,1.1284182266,HK68,3643.0,0.8997728630959224,1.4746038560211023
EEFESA,480.0,799.0,854.0,1.0490246144,1.25098307448,1.15000384444,0.797836965574,0.97023036065,0.883190671303,HK68,1653.0,0.9009829956187325,1.2350846054778755
EEFESV,704.0,2664.0,1778.0,2.3847436336,1.77579937174,2.08027150267,1.81371971466,1.37726440911,1.59762629822,HK68,4442.0,0.8999429114834132,1.8408873001236399
EESDFA,250.0,109.0,184.0,0.274768299501,0.517502693853,0.396135496677,0.208975369406,0.401361805397,0.304227831001,HK68,293.0,0.9056848229075654,0.15812682820689777
EESDFV,359.0,95.0,208.0,0.16676668404,0.40738373623,0.287075210135,0.126834607431,0.315956368546,0.220470695624,HK68,303.0,0.904366650080316,-0.169076330043934
EESDNA,205.0,406.0,423.0,1.24810840901,1.45084596699,1.349477188,0.949250391348,1.12523888973,1.03638406892,HK68,829.0,0.904358586827475,1.3935495320010627
EESDNV,243.0,390.0,449.0,1.01143614609,1.29919657777,1.15531636193,0.769249009596,1.00762351619,0.887270628001,HK68,839.0,0.9035882354645417,1.2362336665441573
EESDSA,152.0,193.0,173.0,0.800191359906,0.800271435539,0.800231397723,0.608586526667,0.62066998296,0.614569167546,HK68,366.0,0.907560141971073,0.8749239266621348
EESDSV,202.0,346.0,279.0,1.07945580465,0.971152951364,1.02530437801,0.820981444888,0.753201300217,0.787422812787,HK68,625.0,0.9048229510821688,1.1261443920583112
EESEFA,305.0,1226.0,1156.0,2.53320751382,2.66497288887,2.59909020135,1.92663410205,2.0668845645,1.99607351819,HK68,2382.0,0.901987011584902,2.0525303751463615
EESEFV,416.0,1029.0,986.0,1.55884229549,1.66655014155,1.61269621852,1.18557943233,1.29253351053,1.23853347337,HK68,2015.0,0.9011935118991317,1.5757844073924578
EESENA,219.0,1946.0,1383.0,5.59988176898,4.4403056482,5.02009370859,4.25899699283,3.443787081,3.85537835715,HK68,3329.0,0.9031451534640826,2.717100036622128
EESENV,273.0,1757.0,4280.0,4.05591879409,11.0234090306,7.53966391233,3.08473404615,8.54947308044,5.7903813664,HK68,6037.0,0.9021146514090473,3.092700003878714
EESESA,159.0,736.0,943.0,2.91716387446,4.17012783962,3.54364585704,2.21865258616,3.23424410796,2.72148217458,HK68,1679.0,0.9051446367135658,2.3513752571634776
EESESV,217.0,2021.0,932.0,5.86930551401,3.01988899188,4.44459725295,4.46390755474,2.34214838353,3.41340322511,HK68,2953.0,0.903225078616837,2.606420400302236
EEYDFA,588.0,117.0,176.0,0.125397440561,0.210460279222,0.167928859891,0.0953711782304,0.163227590187,0.128967571035,HK68,293.0,0.9033985520318154,-0.6948464163129051
EEYDFV,779.0,122.0,130.0,0.0986966722189,0.117338544052,0.108017608135,0.0750638759039,0.0910047627631,0.0829563694961,HK68,252.0,0.9035340190703395,-1.1259044309561173
EEYDNA,407.0,304.0,308.0,0.470716379913,0.53209736442,0.501406872167,0.358003923874,0.412681057253,0.385075123154,HK68,612.0,0.9023817003807946,0.4070977615320497
EEYDNV,502.0,308.0,372.0,0.38665812094,0.521043548939,0.453850834939,0.294073311237,0.40410800171,0.348552594427,HK68,680.0,0.9017558989701084,0.3029721360497732
EEYDSA,278.0,99.0,138.0,0.224424639055,0.349035090279,0.286729864667,0.170686436301,0.270702656518,0.220205473992,HK68,237.0,0.9060853086812777,-0.158941108149891
EEYDSV,451.0,289.0,249.0,0.403832658088,0.388201854483,0.396017256285,0.307135426668,0.301079393449,0.304137023643,HK68,538.0,0.902367075568432,0.176033391076766
EEYEFA,661.0,295.0,361.0,0.281255285822,0.384008239494,0.332631762658,0.213909054861,0.297826933311,0.25545764145,HK68,656.0,0.9013320426516753,-0.007581537452397691
EEYEFV,955.0,564.0,781.0,0.372182431718,0.575019354512,0.473600893115,0.283063807928,0.445970250989,0.36372042819,HK68,1345.0,0.9000883657734503,0.3421345971532719
EEYENA,507.0,757.0,990.0,0.940953272182,1.37297312332,1.15696319775,0.715643172829,1.06484271113,0.888535380324,HK68,1747.0,0.9008399849351983,1.235746108636999
EEYENV,564.0,1793.0,1456.0,2.00346298151,1.81516902331,1.90931600241,1.523736244,1.40779850028,1.46633429971,HK68,3249.0,0.9003770024304448,1.749584544177342
EEYESA,402.0,806.0,556.0,1.26354037951,0.972486405549,1.11801339253,0.960987195563,0.754235493054,0.858622345871,HK68,1362.0,0.9015144639118253,1.2185068697498496
EEYESV,518.0,1983.0,2687.0,2.41253204771,3.6473102505,3.02992114911,1.83485422732,2.82876020622,2.3269470851,HK68,4670.0,0.9004402678112201,2.1972245773362196
EGFDFA,929.0,191.0,269.0,0.129568010401,0.203596996312,0.166582503356,0.098543110271,0.157904604138,0.127933583594,HK68,460.0,0.9015438648324952,-0.701786543150653
EGFDFV,1434.0,174.0,283.0,0.0764680884182,0.138762490109,0.107615289263,0.0581578990515,0.107620625386,0.0826473928989,HK68,457.0,0.9011796688433631,-1.1420509440795366
EGFDNA,859.0,498.0,526.0,0.365356060363,0.43055375463,0.397954907496,0.277872002766,0.333926440058,0.30562511908,HK68,1024.0,0.9004377990720998,0.17551550232495505
EGFDNV,944.0,545.0,554.0,0.363835142348,0.412641184015,0.388238163182,0.276715266692,0.320033910093,0.298162763215,HK68,1099.0,0.9002666905856197,0.1518805312927191
EGFDSA,576.0,188.0,234.0,0.205691100862,0.285646018177,0.24566855952,0.1564386207,0.221539719352,0.188670830145,HK68,422.0,0.9023965670652141,-0.31047008746182153
EGFDSV,784.0,416.0,454.0,0.334393174828,0.407168892472,0.37078103365,0.254323141947,0.315789741242,0.284755874164,HK68,870.0,0.9007213895943638,0.10395825907009434
EGFEFA,1176.0,399.0,455.0,0.213818712751,0.272043826835,0.242931269793,0.162620085957,0.210990208906,0.186568620867,HK68,854.0,0.9003186069336502,-0.3196226383235165
EGFEFV,1604.0,927.0,952.0,0.364213053429,0.417318257133,0.390765655281,0.277002687431,0.323661327946,0.300103850155,HK68,1879.0,0.8994543664714463,0.15814802025987856
EGFENA,898.0,855.0,995.0,0.600025786338,0.779079083326,0.689552434832,0.456350352572,0.604233738577,0.529568906019,HK68,1850.0,0.8999519941849247,0.7221982781018771
EGFENV,1016.0,2111.0,2048.0,1.30940701132,1.41733021254,1.36336861193,0.995871119012,1.09924493091,1.04705253415,HK68,4159.0,0.8995230674028373,1.408657957206749
EGFESA,652.0,896.0,763.0,0.866045183321,0.822833079259,0.84443913129,0.658671733367,0.638168214687,0.648520234819,HK68,1659.0,0.900433201825029,0.9329957520741579
EGFESV,857.0,2873.0,2778.0,2.11268593361,2.27921985745,2.19595289553,1.60680589506,1.76770441536,1.68646837254,HK68,5651.0,0.8996418283047065,1.8851606443164557
EGSDFA,337.0,196.0,126.0,0.366527282704,0.26289083435,0.314709058527,0.278762777363,0.203891382886,0.241693196079,HK68,322.0,0.9043539537321827,-0.045393572260362246
EGSDFV,473.0,118.0,214.0,0.157217542434,0.318117406485,0.237667474459,0.119571995994,0.246723694604,0.182526082264,HK68,332.0,0.903412106262681,-0.3530648317146327
EGSDNA,276.0,549.0,513.0,1.25355501617,1.3069021835,1.28022859983,0.953392815147,1.0135997862,0.983201892734,HK68,1062.0,0.9028502406939193,1.3448328721546094
EGSDNV,326.0,673.0,509.0,1.30100091155,1.09782971781,1.19941531468,0.989477849454,0.851448548563,0.921138152768,HK68,1182.0,0.9022028111314792,1.2858486930811335
EGSDSA,202.0,374.0,271.0,1.16681060965,0.943306271755,1.0550584407,0.887419249677,0.731604130318,0.81027361518,HK68,645.0,0.9047734946088111,1.1575935247408145
EGSDSV,293.0,548.0,459.0,1.17867229332,1.10148824232,1.14008026782,0.896440667836,0.854286006261,0.875569470435,HK68,1007.0,0.9026928226546089,1.2321436812926323
EGSEFA,368.0,1434.0,534.0,2.45573482676,1.02030082747,1.73801782712,1.86771215426,0.791319131331,1.33477913043,HK68,1968.0,0.9015172977348507,1.6744844345985983
EGSEFV,543.0,1408.0,596.0,1.6341162996,0.771758161023,1.20293723031,1.24282916909,0.598555819162,0.92384294636,HK68,2004.0,0.9006363870296524,1.304450092884727
EGSENA,330.0,1290.0,958.0,2.46351894882,2.04120380728,2.25236137805,1.87363237791,1.58310527656,1.72978948472,HK68,2248.0,0.9017651887177207,1.916122576582253
EGSENV,348.0,1616.0,979.0,2.9264576874,1.97805447777,2.45225608259,2.22572100706,1.53412827759,1.88330648307,HK68,2595.0,0.9015499361435484,2.0066551556215533
EGSESA,203.0,657.0,865.0,2.03962096954,2.9960901035,2.51785553652,1.55123624643,2.3236905766,1.93368616313,HK68,1522.0,0.9038579582207636,2.0103173590509456
EGSESV,312.0,1776.0,1486.0,3.58730666251,3.3488756056,3.46809113406,2.72833051095,2.59730195626,2.6634569542,HK68,3262.0,0.9018007532391661,2.3441991060531673
EGYDFA,778.0,158.0,220.0,0.127984573834,0.19882815582,0.163406364827,0.0973388256351,0.154206013865,0.125494343123,HK68,378.0,0.9022216180932652,-0.7204748407883219
EGYDFV,1021.0,130.0,153.0,0.0802412613446,0.10536599902,0.0928036301823,0.0610275903789,0.0817191641637,0.0712721969029,HK68,283.0,0.9027989989601044,-1.2805425326024438
EGYDNA,492.0,309.0,355.0,0.395797925271,0.507338768994,0.451568347133,0.301024600704,0.393478926178,0.346799668168,HK68,664.0,0.9018315555827469,0.29927786661316397
EGYDNV,684.0,318.0,382.0,0.29298889171,0.392682965159,0.342835928434,0.222833063305,0.304554827863,0.263294331792,HK68,700.0,0.901185786156464,0.023089048772364815
EGYDSA,428.0,154.0,164.0,0.226755112981,0.269423131451,0.248089122216,0.172458881122,0.208957664838,0.190529796446,HK68,318.0,0.9037651971875746,-0.2962658161431724
EGYDSV,593.0,307.0,328.0,0.326259990202,0.388914334775,0.357587162489,0.248137438338,0.301631974875,0.274623122014,HK68,635.0,0.9015552273458546,0.06831924397747723
EGYEFA,829.0,186.0,327.0,0.141396464479,0.277349905744,0.209373185111,0.107539255623,0.215105467504,0.160796370208,HK68,513.0,0.901449743187265,-0.47920243533547846
EGYEFV,1245.0,728.0,820.0,0.36850396455,0.463104820325,0.415804392437,0.280266145182,0.359172211046,0.319333332895,HK68,1548.0,0.8997475446287503,0.2176711410694701
EGYENA,652.0,537.0,776.0,0.519047169021,0.836852515734,0.677949842378,0.394761965198,0.649041329747,0.520658238922,HK68,1313.0,0.9005918271940851,0.6992540697681248
EGYENV,717.0,1179.0,1284.0,1.0362744396,1.2591592742,1.1477168569,0.788139804389,0.976571611275,0.881434289296,HK68,2463.0,0.9000980004343391,1.2330717556051862
EGYESA,431.0,441.0,363.0,0.644824390046,0.592194207949,0.618509298998,0.490421985929,0.459290626447,0.475008536389,HK68,804.0,0.9018564494579873,0.622416689174453
EGYESV,624.0,2036.0,1643.0,2.05623771533,1.85134677658,1.95379224596,1.56387413296,1.43585703706,1.50049157978,HK68,3679.0,0.9001711377487626,1.7729163814265751
EKFDFA,618.0,41.0,87.0,0.0418095524166,0.0989841317655,0.070396842091,0.0317983067072,0.0767695517394,0.0540640229374,HK68,128.0,0.9076668454881227,-1.568292868322924
EKFDFV,925.0,78.0,97.0,0.0531414018375,0.0737334919268,0.0634374468822,0.0404167587742,0.0571858036479,0.0487192817385,HK68,175.0,0.9050611304070574,-1.6603902396080277
EKFDNA,442.0,141.0,192.0,0.201037456047,0.305431454173,0.25323445511,0.152899285391,0.236884795631,0.19448135716,HK68,333.0,0.9035507469374908,-0.2824287770684352
EKFDNV,520.0,175.0,186.0,0.212087387141,0.251503713045,0.231795550093,0.161303324126,0.195059823902,0.178016507059,HK68,361.0,0.9029812153540994,-0.3641058299275959
EKFDSA,340.0,73.0,91.0,0.135308188502,0.188190317858,0.16174925318,0.102908809812,0.145955579808,0.124221699075,HK68,164.0,0.9072925559985819,-0.7259370033829362
EKFDSV,488.0,124.0,143.0,0.160133427668,0.206039750816,0.183086589242,0.121789676109,0.159799141827,0.140608545303,HK68,267.0,0.904075731676961,-0.6013755089640154
EKFEFA,636.0,147.0,156.0,0.145660016829,0.172465520409,0.159062768619,0.110781905627,0.133759830552,0.122158507622,HK68,303.0,0.9031587310152541,-0.7397419541659416
EKFEFV,1042.0,210.0,348.0,0.127008185774,0.23482607843,0.180917132102,0.0965962324907,0.182125078599,0.138942425387,HK68,558.0,0.901047080154834,-0.6237069818456733
EKFENA,577.0,299.0,422.0,0.326569417705,0.514246611046,0.420408014375,0.248372773808,0.398836471153,0.32286886538,HK68,721.0,0.9014145439758027,0.2224512702204488
EKFENV,611.0,380.0,611.0,0.391942648577,0.703128660127,0.547535654352,0.298092465255,0.545328539942,0.420501535249,HK68,991.0,0.9009414500625613,0.48299082477254673
EKFESA,354.0,253.0,306.0,0.450398977439,0.607789180788,0.529094079113,0.34255149834,0.471385687069,0.406338602409,HK68,559.0,0.9029020143124927,0.45581899425377903
EKFESV,539.0,489.0,509.0,0.571742176542,0.663993484239,0.61786783039,0.434839218224,0.514976302098,0.474515895348,HK68,998.0,0.9011522514711806,0.6151856390902335
EKSDFA,242.0,113.0,147.0,0.294268119679,0.427107078672,0.360687599176,0.223805981716,0.331253286659,0.277004224279,HK68,260.0,0.9062460425802974,0.07145896398214505
EKSDFV,309.0,81.0,109.0,0.165198719305,0.248029203734,0.206613961519,0.125642089917,0.192365083669,0.158677315956,HK68,190.0,0.9067608071641815,-0.4842988694325621
EKSDNA,160.0,163.0,233.0,0.642018819075,1.02393111131,0.832974965193,0.488288205464,0.79413468629,0.639715877685,HK68,396.0,0.9070294704302088,0.9025319157027274
EKSDNV,148.0,257.0,273.0,1.09433816284,1.29698732577,1.19566274431,0.832300240783,1.00591007705,0.918256218798,HK68,530.0,0.9068940471856757,1.2708157152964796
EKSDSA,121.0,80.0,97.0,0.416662824325,0.563665124234,0.490163974279,0.316893425439,0.437164201441,0.376440697642,HK68,177.0,0.9121140974578931,0.3777625055588286
EKSDSV,142.0,173.0,287.0,0.767781945563,1.4211121511,1.09444704833,0.583937506577,1.10217810537,0.840523645198,HK68,460.0,0.9074616030082978,1.1705534127367412
EKSEFA,240.0,377.0,666.0,0.989943127981,1.95118203185,1.47056257992,0.752902468138,1.51328669834,1.12937635681,HK68,1043.0,0.903406630617819,1.466017834951929
EKSEFV,381.0,402.0,510.0,0.664938093859,0.941195844265,0.803066969062,0.505719488196,0.729967336931,0.616746856053,HK68,912.0,0.9020124899173649,0.8713152719883932
EKSENA,202.0,538.0,425.0,1.6784601818,1.47935485423,1.57890751801,1.27655496344,1.14734965087,1.21258411222,HK68,963.0,0.9042628513910522,1.5578853155687582
EKSENV,183.0,799.0,532.0,2.75153997219,2.04406801742,2.39780399481,2.09268712281,1.58532668442,1.84148786116,HK68,1331.0,0.9044849319777741,1.9795010934913488
EKSESA,109.0,302.0,485.0,1.74606570258,3.12860000148,2.43733285203,1.32797242573,2.42646185203,1.87184560137,HK68,787.0,0.9086593432422317,1.969017724065463
EKSESV,183.0,854.0,625.0,2.94094510169,2.40139569716,2.67117039942,2.23673942789,1.86246086046,2.05143034055,HK68,1479.0,0.904409856902699,2.084861609149175
EKYDFA,473.0,48.0,57.0,0.0639528986173,0.0847322064001,0.0743425525087,0.0486394559976,0.0657161242636,0.0570942864008,HK68,105.0,0.9098430655238289,-1.4977682275830093
EKYDFV,728.0,55.0,101.0,0.0476114542562,0.0975494432319,0.0725804487441,0.0362109503141,0.0756568441403,0.0557410095277,HK68,156.0,0.9060405674824029,-1.53542792666035
EKYDNA,349.0,124.0,138.0,0.223911497714,0.278027951569,0.250969724641,0.17029616602,0.215631342441,0.192742068345,HK68,262.0,0.9049588228442919,-0.2857791223056948
EKYDNV,381.0,143.0,179.0,0.236532705029,0.330341286516,0.283436995773,0.179895240826,0.256204222177,0.217676585847,HK68,322.0,0.9040131748976463,-0.1677682853839186
EKYDSA,315.0,46.0,69.0,0.0920295746108,0.154018658885,0.123024116748,0.069993206587,0.119452918273,0.094481207852,HK68,115.0,0.9100846452355255,-1.0021520224805474
EKYDSV,347.0,75.0,82.0,0.136210919696,0.166157204987,0.151184062341,0.103595383136,0.128867263041,0.116107745339,HK68,157.0,0.9075020757607691,-0.7896074467475075
EKYEFA,519.0,95.0,200.0,0.115354989538,0.270955167679,0.193155078608,0.0877333797067,0.21014587281,0.148341037611,HK68,295.0,0.9036008539197831,-0.5634693572514127
EKYEFV,773.0,242.0,199.0,0.197294968012,0.1810124235,0.189153695756,0.150052931496,0.140388589196,0.145268018313,HK68,441.0,0.9018538317213245,-0.5602619915120289
EKYENA,435.0,185.0,305.0,0.26801716444,0.492998255951,0.380507710196,0.2038407853,0.382356792373,0.292225857878,HK68,490.0,0.9026296364777795,0.11880188444548623
EKYENV,468.0,382.0,454.0,0.514396075479,0.68209489679,0.598245486135,0.391224570263,0.529015293021,0.459446144513,HK68,836.0,0.9016263379106016,0.579221302043196
EKYESA,272.0,185.0,346.0,0.42863039166,0.894421016191,0.661525703925,0.32599537355,0.693689980956,0.508044675988,HK68,531.0,0.9038421015294517,0.6671716941566846
EKYESV,448.0,504.0,462.0,0.708977837015,0.725101430756,0.717039633886,0.539213969223,0.562370056815,0.550678781349,HK68,966.0,0.9015606962739245,0.76717560771104
ENFDFA,887.0,124.0,196.0,0.0881004652786,0.155370030874,0.121735248076,0.0670049176337,0.120501007699,0.0934913704761,HK68,320.0,0.9025407895419617,-1.017530619862154
ENFDFV,1281.0,143.0,195.0,0.0703504766715,0.107033636787,0.0886920567295,0.053505141885,0.0830125412086,0.0681145523999,HK68,338.0,0.9020292823269505,-1.3301765301001651
ENFDNA,614.0,391.0,324.0,0.401317892541,0.371032061696,0.386174977119,0.305222818626,0.287762942901,0.296578258352,HK68,715.0,0.9013220629231831,0.15205789915412782
ENFDNV,721.0,334.0,242.0,0.291938477501,0.236001575244,0.263970026372,0.222034169481,0.183036763753,0.202726161241,HK68,576.0,0.9014175424226072,-0.22418287238472662
ENFDSA,435.0,151.0,150.0,0.21875995584,0.242458158664,0.230609057252,0.166378154488,0.188044324118,0.177105293228,HK68,301.0,0.9039042348781248,-0.3672152259741647
ENFDSV,660.0,329.0,271.0,0.31414640859,0.288708889234,0.301427648912,0.238924438888,0.223915203522,0.23149321533,HK68,600.0,0.9014761514332278,-0.0951589053164787
ENFEFA,869.0,368.0,280.0,0.266875176087,0.226554689109,0.246714932598,0.202972244649,0.175710001362,0.189474433494,HK68,648.0,0.9009896559549907,-0.2930604949445394
ENFEFV,1324.0,322.0,268.0,0.153266776448,0.142325136642,0.147795956545,0.116567236046,0.110383722586,0.11350571627,HK68,590.0,0.9007461629767863,-0.8073517210142244
ENFENA,670.0,1192.0,653.0,1.12119612832,0.685288082183,0.903242105252,0.852727099587,0.531491845645,0.693680290847,HK68,1845.0,0.900331423393368,1.0120072780911156
ENFENV,862.0,690.0,756.0,0.504454454798,0.616665042988,0.560559748893,0.38366345838,0.478269577953,0.430503900768,HK68,1446.0,0.9001492321733475,0.5168330355480558
ENFESA,487.0,155.0,163.0,0.200577804677,0.23533875072,0.217958277699,0.152549696974,0.182522694067,0.167389629633,HK68,318.0,0.9034833751844411,-0.4251243030683026
ENFESV,695.0,469.0,362.0,0.425273356432,0.366233920814,0.395753638623,0.323442176263,0.284041627998,0.303934568094,HK68,831.0,0.9009381033044462,0.17848278048678903
ENSDFA,265.0,37.0,128.0,0.0879905407784,0.33962440942,0.213807475099,0.0669213144193,0.26340397401,0.164201857564,HK68,165.0,0.9080828935001105,-0.4715085204251558
ENSDFV,374.0,76.0,140.0,0.128062544535,0.263203241759,0.195632893147,0.097398126348,0.204133678053,0.150243972716,HK68,216.0,0.90557436021587,-0.5470286724299512
ENSDNA,218.0,119.0,149.0,0.344009633455,0.480578763114,0.412294198285,0.261636951428,0.372724552529,0.316637541273,HK68,268.0,0.9065830807829489,0.20563964978533836
ENSDNV,232.0,139.0,119.0,0.377578235039,0.360656511013,0.369117373026,0.287167592805,0.279715932125,0.283478200572,HK68,258.0,0.9064522479728938,0.10578960813383721
ENSDSA,187.0,42.0,56.0,0.141542812381,0.210562593407,0.176052702894,0.107650560701,0.163306942442,0.135206595704,HK68,98.0,0.913719557655508,-0.6413221126953593
ENSDSV,273.0,115.0,136.0,0.265469926762,0.350276548635,0.307873237698,0.20190348054,0.271665499752,0.236443358684,HK68,251.0,0.9059172876230781,-0.08369901887664694
ENSEFA,337.0,115.0,98.0,0.215054273015,0.204470648939,0.209762460977,0.163559792841,0.158582186689,0.161095329916,HK68,213.0,0.9059308756962462,-0.45706988046116725
ENSEFV,484.0,350.0,165.0,0.455724964105,0.239702952316,0.347713958211,0.346602184074,0.185907456798,0.267040606567,HK68,515.0,0.9022992387845549,0.061957874544079534
ENSENA,271.0,165.0,351.0,0.383702642419,0.910694316253,0.647198479336,0.291825518399,0.706311134759,0.497041520508,HK68,516.0,0.9039101051833522,0.6422408082124318
ENSENV,283.0,291.0,206.0,0.648017434068,0.511818035287,0.579917734678,0.492850459502,0.396952930135,0.445370627122,HK68,497.0,0.9038285575074052,0.561625838863447
ENSESA,161.0,64.0,145.0,0.250515288166,0.63325251999,0.441883904078,0.190529711693,0.491134399326,0.339362119325,HK68,209.0,0.9092341428864054,0.2595111954850846
ENSESV,276.0,130.0,190.0,0.296834521134,0.48403784574,0.390436183437,0.225757861511,0.375407328221,0.299850819298,HK68,320.0,0.9050247717190847,0.1474236169426774
ENYDFA,609.0,157.0,226.0,0.162466003155,0.260931161229,0.211698582192,0.123563719275,0.202371510717,0.162582250332,HK68,383.0,0.9025429095472896,-0.46281640457963
ENYDFV,890.0,122.0,180.0,0.0863873119759,0.14220579643,0.114296554203,0.0657019767743,0.110291165381,0.0877785330216,HK68,302.0,0.9027220631069989,-1.0786116219614401
ENYDNA,505.0,383.0,327.0,0.477955575933,0.455293211607,0.46662439377,0.363509703345,0.353113727844,0.358362551197,HK68,710.0,0.9016821529642082,0.34013576051577543
ENYDNV,559.0,464.0,358.0,0.523101914331,0.450304222407,0.486703068369,0.397845806749,0.349244395884,0.373782758863,HK68,822.0,0.9013001797327176,0.38501941694787495
ENYDSA,368.0,143.0,181.0,0.244888479935,0.345832302943,0.295360391439,0.186250235746,0.268218656874,0.226833626385,HK68,324.0,0.9040863487955219,-0.12697146171078968
ENYDSV,470.0,281.0,280.0,0.376780656646,0.418885159225,0.397832907935,0.286560993574,0.324876576987,0.30553142472,HK68,561.0,0.9022019002994636,0.1766437558772733
ENYEFA,681.0,243.0,217.0,0.2248740276,0.224051276428,0.224462652014,0.171028219314,0.173768418748,0.172384919645,HK68,460.0,0.9019348716751149,-0.39163161484681364
ENYEFV,1067.0,240.0,314.0,0.141751270131,0.206918837188,0.17433505366,0.1078091035,0.160480938652,0.133887459436,HK68,554.0,0.9010375300081446,-0.6545749057737057
ENYENA,550.0,938.0,634.0,1.07478175535,0.810515582765,0.942648669055,0.817426590923,0.628615080588,0.723944111014,HK68,1572.0,0.9007500085594508,1.0490050939053635
ENYENV,645.0,1043.0,797.0,1.01907167477,0.868827197087,0.94394943593,0.77505622036,0.673840071835,0.724943086082,HK68,1840.0,0.9003905692871156,1.047264677450476
ENYESA,366.0,230.0,226.0,0.396028907137,0.434172342046,0.415100624591,0.301200274248,0.336732923571,0.318792846705,HK68,456.0,0.9032123780660946,0.21932154283963448
ENYESV,562.0,429.0,356.0,0.481062067346,0.445398225988,0.463230146667,0.365872349224,0.345439430995,0.35575580567,HK68,785.0,0.9013478621836516,0.3336771642895162
HEFDFA,669.0,210.0,291.0,0.197821419396,0.305845201939,0.251833310668,0.150453324746,0.237205687778,0.193405293192,HK68,501.0,0.9017839678042705,-0.2886775926932826
HEFDFV,914.0,480.0,556.0,0.330959748862,0.427723780121,0.379341764492,0.251711845589,0.331731584472,0.291330424028,HK68,1036.0,0.9003566149474823,0.125163142954006
HEFDNA,480.0,1539.0,1177.0,2.02058683549,1.72413006869,1.87235845209,1.53675981228,1.33719102399,1.43795129574,HK68,2716.0,0.9007464536969618,1.7314163393205866
HEFDNV,536.0,1626.0,1213.0,1.9117710829,1.5912221357,1.7514966093,1.45399985731,1.23411104282,1.3451306912,HK68,2839.0,0.9005137086873077,1.665561236646387
HEFDSA,384.0,506.0,675.0,0.830423114652,1.23596834788,1.03319573127,0.631579325063,0.958585324117,0.793483287816,HK68,1181.0,0.9017428249043936,1.1217198636782593
HEFDSV,547.0,1556.0,1818.0,1.79267847149,2.33690658887,2.06479253018,1.36342382468,1.81244476346,1.58573861266,HK68,3374.0,0.9004205124328722,1.8178753163586148
HEFEFA,810.0,303.0,324.0,0.235742424818,0.281251464051,0.258496944435,0.179294192235,0.218131415977,0.198522892762,HK68,627.0,0.9011248009289139,-0.2557278876472142
HEFEFV,1049.0,1230.0,1377.0,0.73894099314,0.9229820448,0.83096151897,0.562002484606,0.715841181602,0.638169572488,HK68,2607.0,0.8996352151535307,0.9097934798949745
HEFENA,603.0,3506.0,3092.0,3.66416258939,3.60542921578,3.63479590258,2.78678338102,2.79627835075,2.79148443613,HK68,6598.0,0.9001065658692358,2.391099203448607
HEFENV,643.0,3922.0,3343.0,3.84394135376,3.65561292505,3.7497771394,2.92351434221,2.83519954748,2.87978879809,HK68,7265.0,0.899989820954641,2.423262486676794
HEFESA,367.0,370.0,352.0,0.635354041043,0.674390431511,0.654872236277,0.483219300303,0.523039907519,0.502934883889,HK68,722.0,0.9023999157871292,0.6753262839898337
HEFESV,593.0,3733.0,3179.0,3.96719395253,3.76938618979,3.86829007116,3.01725425837,2.92343917112,2.97080546405,HK68,6912.0,0.9001275552996596,2.45427965658262
HESDFA,213.0,179.0,158.0,0.529606814088,0.521569616432,0.52558821526,0.40279311629,0.404516006154,0.40364613641,HK68,337.0,0.9059308756962462,0.45706988046116737
HESDFV,318.0,135.0,156.0,0.267538806421,0.344931040817,0.306234923619,0.203476969518,0.267519661104,0.235185150967,HK68,291.0,0.9048588523908189,-0.08843730051656282
